Unnamed: 0,Title,Link,Year,Season,Format,Episodes,EpisodeDuration,Status,Popularity,MeanScore,Favorites,Studios,Source,Genre,Completed,Planning,Current,Dropped
2499,2499,Gyo,10417/Gyo,2012,Winter,OVA,1,"1 hour, 10 mins",Finished,10680,47%,44,ufotable,Manga,"Drama,Horror,Mystery,Psychological,Sci-Fi",6769,3636,125,90
2500,2500,Girls und Panzer Specials,15811/Girls-und-Panzer-Specials,2012,Winter,Special,6,12 mins,Finished,8983,70%,57,Actas,Original,"Action,Slice of Life,Sports",6853,1604,217,185
2501,2501,Mirai Nikki: Ura Mirai Nikki,12503/Mirai-Nikki-Ura-Mirai-Nikki,2012,Winter,Special,10,2 mins,Finished,8898,57%,18,NaN,Manga,"Action,Comedy,Mystery,Psychological,Supernatural",6900,1685,110,110
2502,2502,ONE PIECE: Episode of Luffy - Hand Island no Bouken,16239/ONE-PIECE-Episode-of-Luffy--Hand-Island-no-Bouken,2012,Winter,Special,1,"1 hour, 42 mins",Finished,8379,72%,47,NaN,Manga,"Action,Adventure,Comedy,Fantasy",6588,1544,142,54
2503,2503,Sukitte Ii na yo. Specials,17409/Sukitte-Ii-na-yo-Specials,2012,Winter,Special,10,1 mins,Finished,7369,63%,36,NaN,Manga,Romance,4631,2408,121,110
2504,2504,Onii-chan Dakedo Ai Sae Areba Kankeinai yo ne! Specials,15881/Oniichan-Dakedo-Ai-Sae-Areba-Kankeinai-yo-ne-Specials,2012,Winter,Special,6,3 mins,Finished,7305,58%,38,NaN,NaN,"Comedy,Ecchi,Romance",4886,2018,166,132
2505,2505,ONE PIECE FILM: Z - GLORIOUS ISLAND,16468/ONE-PIECE-FILM-Z--GLORIOUS-ISLAND,2012,Winter,Special,2,5 mins,Finished,6894,69%,43,NaN,Manga,"Action,Adventure,Comedy,Fantasy",5324,1374,102,49
2506,2506,Sakasama no Patema: Beginning of the Day,13429/Sakasama-no-Patema-Beginning-of-the-Day,2012,Winter,Special,4,6 mins,Finished,6605,71%,23,Purple Cow Studio Japan,NaN,Sci-Fi,3560,2792,115,87
2507,2507,Major: World Series,11917/Major-World-Series,2012,Winter,OVA,2,28 mins,Finished,5822,81%,69,SynergySP,Manga,"Comedy,Drama,Sports",4325,1313,86,57
2508,2508,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.: Menma e no Tegami,107342/Ano-Hi-Mita-Hana-no-Namae-wo-Bokutachi-wa-Mada-Shiranai-Menma-e-no-Tegami,2012,Winter,Special,1,12 mins,Finished,5540,69%,26,A-1 Pictures,Original,"Comedy,Drama",3027,2309,99,55
2509,2509,Sayonara Zetsubou Sensei: Nyankin no Kirisuto,10469/Sayonara-Zetsubou-Sensei-Nyankin-no-Kirisuto,2012,Winter,OVA,1,27 mins,Finished,4964,73%,26,Shaft,Manga,Comedy,3022,1784,74,48
2510,2510,A-Channel: A-Channel+smile,11339/AChannel-AChannelsmile,2012,Winter,OVA,2,25 mins,Finished,4628,69%,18,Studio Gokumi,Manga,"Comedy,Slice of Life",3395,1048,81,64
2511,2511,Hiyokoi (2012),15895/Hiyokoi-2012,2012,Winter,Special,3,1 mins,Finished,4403,62%,25,NaN,Manga,Romance,3102,1172,56,41
2512,2512,Ai no Kusabi (2012),5784/Ai-no-Kusabi-2012,2012,Winter,OVA,4,25 mins,Finished,3993,58%,29,AIC,Light Novel,"Drama,Romance,Sci-Fi",2668,1107,92,65
2513,2513,Yuri Seijin Naoko-san (2012),12437/Yuri-Seijin-Naokosan-2012,2012,Winter,OVA,1,28 mins,Finished,3910,62%,30,NaN,Manga,Comedy,2604,1194,48,34
2514,2514,Guilty Crown: 4-koma Gekijou,13561/Guilty-Crown-4koma-Gekijou,2012,Winter,Special,11,1 mins,Finished,3717,63%,8,NaN,Manga,Comedy,1916,1569,84,75
2515,2515,Inferno Cop: Fact Files,17843/Inferno-Cop-Fact-Files,2012,Winter,ONA,12,1 mins,Finished,3355,51%,6,NaN,Original,"Action,Comedy",2713,535,46,33
2516,2516,Shakugan no Shana III (Final) Specials,12823/Shakugan-no-Shana-III-Final-Specials,2012,Winter,Special,2,8 mins,Finished,2959,66%,5,NaN,NaN,Comedy,1853,984,46,42
2517,2517,Finder no Hyouteki,9761/Finder-no-Hyouteki,2012,Winter,OVA,2,38 mins,Finished,2425,58%,31,NaN,Manga,"N,a,N",1695,630,40,38
2518,2518,Mashiroiro Symphony: Airi ga Anata no Kanojo ni!?,14049/Mashiroiro-Symphony-Airi-ga-Anata-no-Kanojo-ni,2012,Winter,Special,1,14 mins,Finished,2153,56%,5,NaN,NaN,Romance,1468,596,34,32
2519,2519,Mashiroiro Symphony: The Color of Lovers Picture Drama,13757/Mashiroiro-Symphony-The-Color-of-Lovers-Picture-Drama,2012,Winter,Special,2,7 mins,Finished,1915,61%,10,NaN,NaN,"Drama,Romance",1179,639,43,27
2520,2520,Sayonara Zetsubou Sensei Special Omake,13619/Sayonara-Zetsubou-Sensei-Special-Omake,2012,Winter,Special,1,1 mins,Finished,1651,61%,4,Shaft,Manga,Comedy,968,609,29,26
2521,2521,Shin Hikari Shinwa: Palutena no Kagami,13251/Shin-Hikari-Shinwa-Palutena-no-Kagami,2012,Winter,ONA,3,6 mins,Finished,1391,62%,7,Production I.G,Video Game,"Adventure,Comedy,Fantasy",919,412,25,20
2522,2522,Itsuka Tenma no Kuro Usagi Special,13137/Itsuka-Tenma-no-Kuro-Usagi-Special,2012,Winter,Special,1,3 mins,Finished,1272,58%,4,NaN,Light Novel,"Comedy,Ecchi",744,452,30,24
2523,2523,Da Capo III Special,17020/Da-Capo-III-Special,2012,Winter,Special,1,23 mins,Finished,1153,60%,4,NaN,NaN,"Drama,Music,Romance",633,439,34,28
2524,2524,Minori Scramble!,9523/Minori-Scramble,2012,Winter,,,,,,,,,,,,,,
2525,2525,ToHeart2: Dungeon Travelers,11773/ToHeart2-Dungeon-Travelers,2012,Winter,OVA,2,30 mins,Finished,1079,58%,5,NaN,Video Game,"Adventure,Comedy,Ecchi,Fantasy",498,469,50,37
2526,2526,Morita-san wa Mukuchi. Specials,12921/Moritasan-wa-Mukuchi-Specials,2012,Winter,Special,2,3 mins,Finished,1026,61%,NaN,NaN,Manga,"Comedy,Slice of Life",753,234,17,12
2527,2527,"Boku no Imouto wa ""Osaka Okan"": Haishin Gentei Osaka Okan.",16936/Boku-no-Imouto-wa-Osaka-Okan-Haishin-Gentei-Osaka-Okan,2012,Winter,ONA,1,3 mins,Finished,1025,53%,NaN,NaN,Original,Comedy,805,184,16,12
2528,2528,Tales of Gekijou,12699/Tales-of-Gekijou,2012,Winter,Special,5,5 mins,Finished,923,61%,3,NaN,Video Game,Comedy,528,336,21,19
2529,2529,Otome Nadeshiko Koi Techou,13673/Otome-Nadeshiko-Koi-Techou,2012,Winter,OVA,1,11 mins,Finished,874,53%,1,NaN,NaN,"N,a,N",621,230,10,8
2530,2530,Top wo Nerae! Gunbuster Science Lesson Returns,20897/Top-wo-Nerae-Gunbuster-Science-Lesson-Returns,2012,Winter,Special,2,5 mins,Finished,759,54%,2,Gainax,Original,"Comedy,Mecha,Sci-Fi",510,199,32,10
2531,2531,Sekiei Ayakashi Mangatan,12907/Sekiei-Ayakashi-Mangatan,2012,Winter,ONA,3,5 mins,Finished,569,51%,NaN,NaN,Manga,"Fantasy,Supernatural",396,140,19,8
2532,2532,Ijime,12599/Ijime,2012,Winter,OVA,1,14 mins,Finished,487,44%,NaN,SynergySP,Manga,Drama,375,90,12,7
2533,2533,Ai wa KAT-TUN,12865/Ai-wa-KATTUN,2012,Winter,ONA,5,1 mins,Finished,343,46%,NaN,NaN,NaN,Comedy,254,73,9,4
2534,2534,gdgd Fairies 2 Episode 0,16912/gdgd-Fairies-2-Episode-0,2012,Winter,Special,1,14 mins,Finished,286,58%,NaN,NaN,Original,Comedy,136,111,24,10
2535,2535,Haru wa Kuru,13255/Haru-wa-Kuru,2012,Winter,ONA,1,4 mins,Finished,238,53%,NaN,NaN,NaN,Adventure,186,38,7,5
2536,2536,Ikeike! Momon-chan Specials,18425/Ikeike-Momonchan-Specials,2012,Winter,Special,3,1 mins,Finished,200,48%,NaN,NaN,Original,Comedy,157,31,8,2
2537,2537,Peeping Life: World History,17237/Peeping-Life-World-History,2012,Winter,ONA,40,5 mins,Finished,175,47%,NaN,NaN,Original,"Comedy,Slice of Life",72,66,22,8
2538,2538,Nantokashite Alguard,13543/Nantokashite-Alguard,2012,Winter,ONA,1,1 mins,Finished,161,36%,NaN,NaN,NaN,Comedy,130,22,6,2
2539,2539,Salad Land,14235/Salad-Land,2012,Winter,ONA,1,4 mins,Finished,137,39%,NaN,NaN,NaN,Fantasy,92,32,9,2
2540,2540,Peeping Life 5.0ch,19849/Peeping-Life-50ch,2012,Winter,OVA,10,5 mins,Finished,132,42%,NaN,NaN,Original,"Comedy,Slice of Life",58,53,13,4
2541,2541,Rui no Masaiban,13541/Rui-no-Masaiban,2012,Winter,ONA,1,2 mins,Finished,126,45%,NaN,NaN,NaN,Comedy,91,21,10,2
2542,2542,Nulu-chan to Boku,120137/Nuluchan-to-Boku,2012,Winter,ONA,1,3 mins,Finished,96,48%,NaN,NaN,Original,"Comedy,Fantasy",75,13,5,2
2543,2543,Kamiusagi Rope: Valentine Day-hen,13831/Kamiusagi-Rope-Valentine-Dayhen,2012,Winter,Special,1,2 mins,Finished,84,47%,1,NaN,Original,"Comedy,Slice of Life",45,24,10,3
2544,2544,Yuke! Shouei-kun,15657/Yuke-Shoueikun,2012,Winter,ONA,6,2 mins,Finished,64,40%,NaN,NaN,NaN,"N,a,N",36,15,9,3
2545,2545,Happening Star,12643/Happening-Star,2012,Winter,OVA,1,50 mins,Finished,60,53%,NaN,NaN,NaN,"Comedy,Sci-Fi",23,21,13,2
2546,2546,Hyouka,12189/Hyouka,2012,Spring,TV,22,26 mins,Finished,230052,79%,9127,Kyoto Animation,Light Novel,"Mystery,Slice of Life",117585,76036,13538,13388
2547,2547,Kuroko no Basket,11771/Kuroko-no-Basket,2012,Spring,TV,25,24 mins,Finished,180894,78%,5464,Production I.G,Manga,"Comedy,Sports",125713,32510,10340,7003
2548,2548,Fate/Zero 2nd Season,11741/FateZero-2nd-Season,2012,Spring,TV,12,24 mins,Finished,166938,85%,7492,ufotable,Light Novel,"Action,Drama,Fantasy,Supernatural",134868,25848,3722,1645
2549,2549,Accel World,11759/Accel-World,2012,Spring,TV,24,24 mins,Finished,93844,67%,962,Sunrise,Light Novel,"Action,Romance,Sci-Fi",61638,19646,6406,3218
2550,2550,Sankarea,11499/Sankarea,2012,Spring,TV,12,24 mins,Finished,85337,70%,1066,Studio DEEN,Manga,"Comedy,Ecchi,Horror,Romance,Supernatural",53927,24349,2537,2425
2551,2551,Sakamichi no Apollon,12531/Sakamichi-no-Apollon,2012,Spring,TV,12,22 mins,Finished,67076,81%,2216,Tezuka Productions,Manga,"Drama,Music,Romance,Slice of Life",31501,30953,1886,1673
2552,2552,Tasogare Otome x Amnesia,12445/Tasogare-Otome-x-Amnesia,2012,Spring,TV,12,24 mins,Finished,59593,74%,1121,SILVER LINK.,Manga,"Horror,Mystery,Romance,Supernatural",31189,23009,1996,1708
2553,2553,Haiyore! Nyaruko-san,11785/Haiyore-Nyarukosan,2012,Spring,TV,12,24 mins,Finished,58632,66%,497,Xebec,Light Novel,"Comedy,Romance,Sci-Fi",31431,19769,2977,2422
2554,2554,Jormungand,12413/Jormungand,2012,Spring,TV,12,24 mins,Finished,54313,75%,983,White Fox,Manga,"Action,Adventure",26194,23063,2055,1547
2555,2555,Acchi Kocchi,12291/Acchi-Kocchi,2012,Spring,TV,12,24 mins,Finished,51874,72%,877,AIC,Manga,"Comedy,Romance,Slice of Life",28543,17599,2133,1842
2556,2556,Nazo no Kanojo X,12467/Nazo-no-Kanojo-X,2012,Spring,TV,13,24 mins,Finished,48829,69%,1060,Hoods Entertainment,Manga,"Ecchi,Mystery,Romance",25381,17269,2691,1930
2557,2557,Kore wa Zombie desu ka? of the Dead,10790/Kore-wa-Zombie-desu-ka-of-the-Dead,2012,Spring,TV,10,24 mins,Finished,48696,71%,353,Studio DEEN,Light Novel,"Action,Comedy,Ecchi,Supernatural",38556,7377,1133,817
2558,2558,Medaka Box,11761/Medaka-Box,2012,Spring,TV,12,24 mins,Finished,39081,66%,291,Gainax,Manga,"Action,Comedy",20873,13651,1898,1438
2559,2559,Uchuu Kyoudai,12431/Uchuu-Kyoudai,2012,Spring,TV,99,24 mins,Finished,34449,83%,976,A-1 Pictures,Manga,"Comedy,Sci-Fi,Slice of Life",20752,7421,2732,2324
2560,2560,Tsuritama,12883/Tsuritama,2012,Spring,TV,12,23 mins,Finished,29560,73%,574,A-1 Pictures,Original,"Comedy,Sci-Fi,Slice of Life,Sports",14455,11860,1211,1141
2561,2561,Zetman,11837/Zetman,2012,Spring,TV,13,24 mins,Finished,17475,63%,139,TMS Entertainment,Manga,"Action,Drama,Horror,Romance,Sci-Fi,Supernatural",9189,6103,1133,574
2562,2562,Shirokuma Cafe,12815/Shirokuma-Cafe,2012,Spring,TV,50,24 mins,Finished,15561,72%,221,Studio Pierrot,Manga,"Comedy,Slice of Life",8385,2953,1710,1450
2563,2563,LUPIN the Third: Mine Fujiko to Iu Onna,13203/LUPIN-the-Third-Mine-Fujiko-to-Iu-Onna,2012,Spring,TV,13,23 mins,Finished,14733,76%,376,TMS Entertainment,Manga,"Action,Adventure,Comedy,Drama,Ecchi,Psychological,Thriller",6703,6420,639,585
2564,2564,NARUTO SD Rock Lee no Seishun Full-Power Ninden,12979/NARUTO-SD-Rock-Lee-no-Seishun-FullPower-Ninden,2012,Spring,TV,51,24 mins,Finished,14184,66%,181,NaN,Manga,"Action,Comedy",7915,2823,1482,1106
2565,2565,Eureka Seven AO,12471/Eureka-Seven-AO,2012,Spring,TV,24,24 mins,Finished,14079,62%,75,bones,Manga,"Action,Adventure,Drama,Mecha,Sci-Fi",7346,4797,861,605
2566,2566,Hiiro no Kakera,12461/Hiiro-no-Kakera,2012,Spring,TV,13,24 mins,Finished,13105,61%,84,Studio DEEN,Visual Novel,"Fantasy,Romance,Supernatural",6204,5030,964,454
2567,2567,Kimi to Boku. 2,11739/Kimi-to-Boku-2,2012,Spring,TV,13,24 mins,Finished,12628,77%,146,J.C. Staff,Manga,"Comedy,Drama,Romance,Slice of Life",7521,4392,268,267
2568,2568,AKB0048,12149/AKB0048,2012,Spring,TV,13,23 mins,Finished,10981,69%,129,Satelight,Original,"Drama,Mecha,Music,Sci-Fi",5867,3805,656,352
2569,2569,Inazuma Eleven Go: Chrono Stone,13261/Inazuma-Eleven-Go-Chrono-Stone,2012,Spring,TV,51,23 mins,Finished,10707,70%,223,NaN,Video Game,Sports,8635,1174,366,307
2570,2570,Natsuiro Kiseki,12119/Natsuiro-Kiseki,2012,Spring,TV,12,24 mins,Finished,9015,66%,45,Sunrise,Original,"Adventure,Comedy,Slice of Life,Supernatural",4372,3464,579,305
2571,2571,Saki: Achiga-hen - episode of side-A,10884/Saki-Achigahen--episode-of-sideA,2012,Spring,TV,12,25 mins,Finished,7979,72%,58,Studio Gokumi,Manga,"Slice of Life,Sports",4664,2453,344,276
2572,2572,Saint Seiya Omega,12929/Saint-Seiya-Omega,2012,Spring,TV,97,23 mins,Finished,7171,57%,52,NaN,Manga,"Action,Adventure,Fantasy",3377,1603,1222,517
2573,2573,Phi Brain: Kami no Puzzle 2nd Season,12753/Phi-Brain-Kami-no-Puzzle-2nd-Season,2012,Spring,TV,25,25 mins,Finished,6975,68%,33,Sunrise,Original,Action,4284,1809,310,303
2574,2574,Shining Hearts: Shiawase no Pan,12367/Shining-Hearts-Shiawase-no-Pan,2012,Spring,TV,12,24 mins,Finished,6456,56%,29,Production I.G,Video Game,"Action,Fantasy",2853,2409,659,270
2575,2575,Queen's Blade: Rebellion,11859/Queens-Blade-Rebellion,2012,Spring,TV,12,24 mins,Finished,6217,57%,46,NaN,Other,"Action,Adventure,Ecchi,Fantasy",2912,2648,253,230
2576,2576,Sengoku Collection,12611/Sengoku-Collection,2012,Spring,TV,26,24 mins,Finished,4614,57%,16,Brain's Base,Video Game,Fantasy,2026,1347,711,297
2577,2577,Ginga e Kickoff!!,12875/Ginga-e-Kickoff,2012,Spring,TV,39,25 mins,Finished,4194,67%,40,NaN,Novel,Sports,2013,1508,264,217
2578,2578,Cardfight!! Vanguard: Asia Circuit-hen,13145/Cardfight-Vanguard-Asia-Circuithen,2012,Spring,TV,39,24 mins,Finished,4140,65%,40,TMS Entertainment,Game,Action,3102,629,146,142
2579,2579,Ozma,12677/Ozma,2012,Spring,TV,6,24 mins,Finished,2872,57%,2,GONZO,Original,Sci-Fi,1462,942,274,115
2580,2580,Pretty Rhythm: Dear My Future,12863/Pretty-Rhythm-Dear-My-Future,2012,Spring,TV,51,24 mins,Finished,1992,65%,31,Tatsunoko Production,Video Game,"Music,Sports",1036,614,125,120
2581,2581,Furusato Saisei: Nippon no Mukashi Banashi,13163/Furusato-Saisei-Nippon-no-Mukashi-Banashi,2012,Spring,TV,258,24 mins,Finished,1731,67%,6,Tomason,Other,"N,a,N",733,326,292,216
2582,2582,Jewelpet Kira☆Deco!,12963/Jewelpet-KiraDeco,2012,Spring,TV,52,24 mins,Finished,984,68%,13,Studio Comet,Original,"Fantasy,Mahou Shoujo",432,379,61,56
2583,2583,Ninja Hattori-kun (2012),18845/Ninja-Hattorikun-2012,2012,Spring,,,,,,,,,,,,,,
2584,2584,Gon,7867/Gon,2012,Spring,TV,50,23 mins,Finished,560,55%,1,Daewon Media,Manga,"Action,Adventure",235,180,79,43
2585,2585,Arashi no Yoru ni: Himitsu no Tomodachi,13029/Arashi-no-Yoru-ni-Himitsu-no-Tomodachi,2012,Spring,TV,26,23 mins,Finished,493,61%,1,Sparky Animation,Other,"Adventure,Drama",208,191,56,23
2586,2586,BeyWheelz,136668/BeyWheelz,2012,Spring,TV,13,21 mins,Finished,365,54%,7,SynergySP,Anime,"Action,Adventure,Comedy,Sci-Fi,Sports",263,74,16,7
2587,2587,Shimajirou no Wow!,18941/Shimajirou-no-Wow,2012,Spring,TV,NaN,25 mins,Releasing,135,44%,NaN,NaN,Other,"Adventure,Comedy,Fantasy",59,30,27,14
2588,2588,Recorder to Randoseru Re♪,13377/Recorder-to-Randoseru-Re,2012,Spring,TV Short,13,3 mins,Finished,5087,64%,16,Seven,Manga,Comedy,3986,870,92,72
2589,2589,Metal Fight Beyblade Zero G,13231/Metal-Fight-Beyblade-Zero-G,2012,Spring,TV Short,38,12 mins,Finished,3202,55%,22,SynergySP,Manga,"Adventure,Sports",2348,502,215,73
2590,2590,Shiba Inuko-san,13141/Shiba-Inukosan,2012,Spring,TV Short,26,2 mins,Finished,2014,52%,2,DAX Production,Manga,Comedy,949,775,170,61
2591,2591,Yurumates 3D,12123/Yurumates-3D,2012,Spring,TV Short,13,3 mins,Finished,1842,59%,5,C2C,Manga,"Comedy,Slice of Life",1123,463,142,59
2592,2592,Kuromajo-san ga Tooru!!,13159/Kuromajosan-ga-Tooru,2012,Spring,TV Short,60,7 mins,Finished,1809,58%,2,Shin-Ei Animation,Novel,"Comedy,Slice of Life",871,390,277,161
2593,2593,Gakkatsu!,13139/Gakkatsu,2012,Spring,TV Short,25,5 mins,Finished,1457,59%,3,NHK,Original,Comedy,553,547,216,93
2594,2594,Baku Tech! Bakugan,13143/Baku-Tech-Bakugan,2012,Spring,TV Short,51,5 mins,Finished,562,50%,2,Shogakukan Music & Digital Entertainment,Manga,Action,311,178,42,18
2595,2595,Duel Masters Victory V,21021/Duel-Masters-Victory-V,2012,Spring,TV Short,51,10 mins,Finished,305,51%,NaN,Shogakukan-Shueisha Productions,Original,"Action,Adventure,Comedy",125,118,25,24
2596,2596,Himitsukessha Taka no Tsume NEO,13431/Himitsukessha-Taka-no-Tsume-NEO,2012,Spring,TV Short,38,5 mins,Finished,175,54%,1,DLE,NaN,Comedy,69,64,25,10
2597,2597,Little Charo: Touhoku-hen,13465/Little-Charo-Touhokuhen,2012,Spring,TV Short,12,10 mins,Finished,130,47%,NaN,NaN,Original,"N,a,N",54,46,19,7
2598,2598,Panda no Taputapu,13463/Panda-no-Taputapu,2012,Spring,TV Short,NaN,1 mins,Releasing,88,42%,1,NaN,Original,"N,a,N",37,22,14,13
2599,2599,Paboo & Mojies,13165/Paboo--Mojies,2012,Spring,TV Short,52,11 mins,Finished,81,48%,NaN,Dongwoo Animation,Other,Fantasy,33,30,13,3
2600,2600,Zumomo to Nupepe,13455/Zumomo-to-Nupepe,2012,Spring,TV Short,32,5 mins,Finished,79,31%,NaN,Egg,NaN,Comedy,31,26,16,5
2601,2601,Ribbon-chan,13459/Ribbonchan,2012,Spring,TV Short,24,NaN,Finished,68,33%,NaN,NaN,NaN,Comedy,27,23,13,3
2602,2602,Aquarion EVOL,10447/Aquarion-EVOL,2012,Spring,TV,26,24 mins,Finished,14066,67%,144,NaN,Original,"Action,Comedy,Drama,Fantasy,Mecha,Romance",7383,4828,810,526
2603,2603,Mouretsu Pirates,8917/Mouretsu-Pirates,2012,Spring,TV,26,24 mins,Finished,12948,68%,95,Satelight,Light Novel,Sci-Fi,5264,4925,1386,841
2604,2604,Smile Precure!,12191/Smile-Precure,2012,Spring,TV,48,24 mins,Finished,10727,68%,240,Toei Animation,Original,"Fantasy,Mahou Shoujo",6534,2326,708,587
2605,2605,Area no Kishi,11697/Area-no-Kishi,2012,Spring,TV,37,25 mins,Finished,10202,67%,86,NaN,Manga,"Comedy,Sports",4941,3244,954,580
2606,2606,Poyopoyo Kansatsu Nikki,12021/Poyopoyo-Kansatsu-Nikki,2012,Spring,TV Short,52,3 mins,Finished,3556,71%,30,Studio DEEN,Manga,"Comedy,Slice of Life",1664,1136,295,265
2607,2607,Danball Senki W,12651/Danball-Senki-W,2012,Spring,TV,58,20 mins,Finished,1271,68%,21,OLM,Video Game,"Action,Mecha",736,328,93,62
2608,2608,Ookami Kodomo no Ame to Yuki,12355/Ookami-Kodomo-no-Ame-to-Yuki,2012,Spring,Movie,1,NaN,Finished,132282,84%,4758,MADHOUSE,Original,"Drama,Fantasy,Romance,Slice of Life",90213,39630,1569,605
2609,2609,BLOOD-C: The Last Dark,10681/BLOODC-The-Last-Dark,2012,Spring,Movie,1,NaN,Finished,17260,68%,199,Production I.G,Original,"Action,Horror,Supernatural",10668,5997,329,155
2610,2610,Strike Witches Movie,9751/Strike-Witches-Movie,2012,Spring,Movie,1,NaN,Finished,8147,73%,82,AIC,Original,"Action,Ecchi,Sci-Fi",5191,2649,158,87
2611,2611,Meitantei Conan: 11 Nin-me no Striker,12117/Meitantei-Conan-11-Ninme-no-Striker,2012,Spring,Movie,1,NaN,Finished,7122,74%,55,NaN,Original,"Adventure,Comedy,Mystery",6165,768,105,46
2612,2612,Nijiiro Hotaru: Eien no Natsuyasumi,6219/Nijiiro-Hotaru-Eien-no-Natsuyasumi,2012,Spring,Movie,1,NaN,Finished,2014,66%,16,NaN,Novel,"Fantasy,Romance,Slice of Life",1289,649,37,21
2613,2613,Precure All Stars New Stage: Mirai no Tomodachi,12221/Precure-All-Stars-New-Stage-Mirai-no-Tomodachi,2012,Spring,Movie,1,NaN,Finished,1659,69%,10,Toei Animation,Original,Mahou Shoujo,1040,508,49,34
2614,2614,Doraemon: Nobita and the Miracle Island - Animal Adventure,11053/Doraemon-Nobita-and-the-Miracle-Island--Animal-Adventure,2012,Spring,Movie,1,NaN,Finished,1561,69%,9,NaN,Original,"Adventure,Comedy,Fantasy",1301,198,28,23
2615,2615,Puka Puka Juju,13173/Puka-Puka-Juju,2012,Spring,Movie,1,NaN,Finished,1348,63%,NaN,NaN,Original,Slice of Life,927,388,13,12
2616,2616,Crayon Shin-chan: Arashi wo Yobu! Ora to Uchuu no Princess,12499/Crayon-Shinchan-Arashi-wo-Yobu-Ora-to-Uchuu-no-Princess,2012,Spring,Movie,1,NaN,Finished,1335,64%,6,NaN,Manga,Comedy,1111,169,26,15
2617,2617,Shiranpuri,13175/Shiranpuri,2012,Spring,Movie,1,NaN,Finished,1290,60%,1,NaN,Original,Drama,839,426,10,9
2618,2618,Scryed Alteration II: Quan,12223/Scryed-Alteration-II-Quan,2012,Spring,Movie,1,NaN,Finished,780,66%,7,NaN,NaN,"Action,Adventure,Sci-Fi",382,345,20,19
2619,2619,"Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?",13821/Kamiusagi-Rope-tsuka-Natsuyasumi-Rasuichi-tte-Maji-ssuka,2012,Spring,Movie,1,NaN,Finished,95,37%,NaN,NaN,Original,"Adventure,Comedy,Slice of Life",46,32,10,4
2620,2620,Hi no Tori: Kizuna-hen,158700/Hi-no-Tori-Kizunahen,2012,Spring,Movie,1,NaN,Finished,19,35%,NaN,NaN,Manga,"N,a,N",13,3,2,1
2621,2621,Another: The Other - Inga,11701/Another-The-Other--Inga,2012,Spring,OVA,1,24 mins,Finished,32796,68%,162,P.A. Works,Novel,"Horror,Mystery,Thriller",27524,4827,218,142
2622,2622,High School DxD Specials,13357/High-School-DxD-Specials,2012,Spring,Special,6,4 mins,Finished,32717,67%,304,TNK,Light Novel,"Comedy,Ecchi,Romance",28870,2985,525,181
2623,2623,Danshi Koukousei no Nichijou Specials,12893/Danshi-Koukousei-no-Nichijou-Specials,2012,Spring,Special,6,3 mins,Finished,23527,76%,137,NaN,Manga,"Comedy,Slice of Life",18533,4315,347,221
2624,2624,Uchuu Senkan Yamato 2199,12029/Uchuu-Senkan-Yamato-2199,2012,Spring,OVA,26,25 mins,Finished,21292,81%,526,Xebec,Original,"Action,Drama,Sci-Fi",11386,7640,987,876
2625,2625,Upotte!!,12317/Upotte,2012,Spring,ONA,10,24 mins,Finished,12462,60%,55,Xebec,Manga,"Action,Comedy",6061,4714,918,388
2626,2626,Maken-Ki! OVA,11209/MakenKi-OVA,2012,Spring,OVA,2,24 mins,Finished,10318,61%,77,NaN,Manga,"Action,Ecchi",7181,2531,315,167
2627,2627,Fate/Zero: Onegai! Einzbern Soudanshitsu,13263/FateZero-Onegai-Einzbern-Soudanshitsu,2012,Spring,Special,6,15 mins,Finished,7988,64%,20,ufotable,NaN,Comedy,5066,2235,261,216
2628,2628,Shijou Saikyou no Deshi Kenichi OVA,11813/Shijou-Saikyou-no-Deshi-Kenichi-OVA,2012,Spring,OVA,11,27 mins,Finished,7509,76%,75,Brain's Base,Manga,"Action,Comedy",4534,2043,437,330
2629,2629,Kimi no Iru Machi: Tasogare Kousaten,11313/Kimi-no-Iru-Machi-Tasogare-Kousaten,2012,Spring,OVA,2,24 mins,Finished,7227,68%,27,Tatsunoko Production,Manga,"Drama,Romance",4234,2615,165,117
2630,2630,Amagami SS+ Plus Specials,12669/Amagami-SS-Plus-Specials,2012,Spring,Special,6,3 mins,Finished,6906,69%,35,NaN,NaN,"Ecchi,Romance",5050,1627,116,61
2631,2631,Tight-rope,12695/Tightrope,2012,Spring,OVA,2,23 mins,Finished,6458,65%,58,PrimeTime,Manga,Romance,4703,1623,64,37
2632,2632,Holy Knight,11005/Holy-Knight,2012,Spring,OVA,2,30 mins,Finished,5986,53%,29,Lilix,Manga,"Ecchi,Supernatural",3511,2093,164,125
2633,2633,Furiko,13629/Furiko,2012,Spring,,,,,,,,,,,,,,
2634,2634,C³ Special,12505/C-Special,2012,Spring,Special,1,30 mins,Finished,5012,63%,21,NaN,Light Novel,"Action,Comedy,Ecchi,Supernatural",4003,880,67,34
2635,2635,Ao no Exorcist (Movie) Special,13677/Ao-no-Exorcist-Movie-Special,2012,Spring,Special,1,3 mins,Finished,3737,58%,10,NaN,NaN,Comedy,2331,1233,62,61
