,Title,Year,Season,Format,Episodes,EpisodeDuration,Status,Popularity,MeanScore,Favorites,Studios,Source,Genre,Completed,Planning,Current,Dropped
4917,Yoake Tsugeru Lu no Uta,2017,Spring,Movie,1.0,,Finished,15381.0,72.0,224.0,Science SARU,Original,Adventure,7920.0,7052.0,217.0,121.0
4917,Yoake Tsugeru Lu no Uta,2017,Spring,Movie,1.0,,Finished,15381.0,72.0,224.0,Science SARU,Original,Fantasy,7920.0,7052.0,217.0,121.0
4917,Yoake Tsugeru Lu no Uta,2017,Spring,Movie,1.0,,Finished,15381.0,72.0,224.0,Science SARU,Original,Music,7920.0,7052.0,217.0,121.0
4917,Yoake Tsugeru Lu no Uta,2017,Spring,Movie,1.0,,Finished,15381.0,72.0,224.0,Science SARU,Original,Supernatural,7920.0,7052.0,217.0,121.0
4918,Overlord: Shikkoku no Senshi,2017,Spring,Movie,1.0,,Finished,12892.0,74.0,124.0,MADHOUSE,Light Novel,Action,7543.0,4787.0,302.0,139.0
4918,Overlord: Shikkoku no Senshi,2017,Spring,Movie,1.0,,Finished,12892.0,74.0,124.0,MADHOUSE,Light Novel,Adventure,7543.0,4787.0,302.0,139.0
4918,Overlord: Shikkoku no Senshi,2017,Spring,Movie,1.0,,Finished,12892.0,74.0,124.0,MADHOUSE,Light Novel,Fantasy,7543.0,4787.0,302.0,139.0
4919,Free!: Timeless Medley - Kizuna,2017,Spring,Movie,1.0,,Finished,11366.0,74.0,85.0,Kyoto Animation,Original,Drama,5683.0,5267.0,175.0,135.0
4919,Free!: Timeless Medley - Kizuna,2017,Spring,Movie,1.0,,Finished,11366.0,74.0,85.0,Kyoto Animation,Original,Slice of Life,5683.0,5267.0,175.0,135.0
4919,Free!: Timeless Medley - Kizuna,2017,Spring,Movie,1.0,,Finished,11366.0,74.0,85.0,Kyoto Animation,Original,Sports,5683.0,5267.0,175.0,135.0
4920,Hirune Hime: Shiranai Watashi no Monogatari,2017,Spring,Movie,1.0,,Finished,9571.0,65.0,59.0,Signal.MD,Original,Action,5515.0,3690.0,189.0,110.0
4920,Hirune Hime: Shiranai Watashi no Monogatari,2017,Spring,Movie,1.0,,Finished,9571.0,65.0,59.0,Signal.MD,Original,Adventure,5515.0,3690.0,189.0,110.0
4920,Hirune Hime: Shiranai Watashi no Monogatari,2017,Spring,Movie,1.0,,Finished,9571.0,65.0,59.0,Signal.MD,Original,Drama,5515.0,3690.0,189.0,110.0
4920,Hirune Hime: Shiranai Watashi no Monogatari,2017,Spring,Movie,1.0,,Finished,9571.0,65.0,59.0,Signal.MD,Original,Fantasy,5515.0,3690.0,189.0,110.0
4920,Hirune Hime: Shiranai Watashi no Monogatari,2017,Spring,Movie,1.0,,Finished,9571.0,65.0,59.0,Signal.MD,Original,Mecha,5515.0,3690.0,189.0,110.0
4920,Hirune Hime: Shiranai Watashi no Monogatari,2017,Spring,Movie,1.0,,Finished,9571.0,65.0,59.0,Signal.MD,Original,Sci-Fi,5515.0,3690.0,189.0,110.0
4921,MUTAFUKAZ,2017,Spring,Movie,1.0,,Finished,6012.0,68.0,113.0,Studio 4°C,Comic,Action,3291.0,2575.0,80.0,33.0
4921,MUTAFUKAZ,2017,Spring,Movie,1.0,,Finished,6012.0,68.0,113.0,Studio 4°C,Comic,Comedy,3291.0,2575.0,80.0,33.0
4921,MUTAFUKAZ,2017,Spring,Movie,1.0,,Finished,6012.0,68.0,113.0,Studio 4°C,Comic,Psychological,3291.0,2575.0,80.0,33.0
4921,MUTAFUKAZ,2017,Spring,Movie,1.0,,Finished,6012.0,68.0,113.0,Studio 4°C,Comic,Sci-Fi,3291.0,2575.0,80.0,33.0
4922,Meitantei Conan: Kara Kurenai Love Letter,2017,Spring,Movie,1.0,,Finished,5837.0,75.0,60.0,TMS Entertainment,Original,Adventure,4587.0,1056.0,111.0,42.0
4922,Meitantei Conan: Kara Kurenai Love Letter,2017,Spring,Movie,1.0,,Finished,5837.0,75.0,60.0,TMS Entertainment,Original,Comedy,4587.0,1056.0,111.0,42.0
4922,Meitantei Conan: Kara Kurenai Love Letter,2017,Spring,Movie,1.0,,Finished,5837.0,75.0,60.0,TMS Entertainment,Original,Mystery,4587.0,1056.0,111.0,42.0
4923,ChäoS;Child: Silent Sky,2017,Spring,Movie,1.0,,Finished,5116.0,62.0,40.0,SILVER LINK.,Visual Novel,Mystery,2716.0,2171.0,108.0,64.0
4923,ChäoS;Child: Silent Sky,2017,Spring,Movie,1.0,,Finished,5116.0,62.0,40.0,SILVER LINK.,Visual Novel,Psychological,2716.0,2171.0,108.0,64.0
4923,ChäoS;Child: Silent Sky,2017,Spring,Movie,1.0,,Finished,5116.0,62.0,40.0,SILVER LINK.,Visual Novel,Sci-Fi,2716.0,2171.0,108.0,64.0
4923,ChäoS;Child: Silent Sky,2017,Spring,Movie,1.0,,Finished,5116.0,62.0,40.0,SILVER LINK.,Visual Novel,Supernatural,2716.0,2171.0,108.0,64.0
4924,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,2017,Spring,Movie,1.0,,Finished,4976.0,74.0,35.0,Studio Gokumi,Light Novel,Action,2520.0,2203.0,132.0,64.0
4924,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,2017,Spring,Movie,1.0,,Finished,4976.0,74.0,35.0,Studio Gokumi,Light Novel,Drama,2520.0,2203.0,132.0,64.0
4924,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,2017,Spring,Movie,1.0,,Finished,4976.0,74.0,35.0,Studio Gokumi,Light Novel,Fantasy,2520.0,2203.0,132.0,64.0
4924,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,2017,Spring,Movie,1.0,,Finished,4976.0,74.0,35.0,Studio Gokumi,Light Novel,Mahou Shoujo,2520.0,2203.0,132.0,64.0
4924,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,2017,Spring,Movie,1.0,,Finished,4976.0,74.0,35.0,Studio Gokumi,Light Novel,Slice of Life,2520.0,2203.0,132.0,64.0
4925,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,2017,Spring,Movie,1.0,,Finished,4358.0,78.0,46.0,Studio Gokumi,Light Novel,Action,2397.0,1740.0,113.0,56.0
4925,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,2017,Spring,Movie,1.0,,Finished,4358.0,78.0,46.0,Studio Gokumi,Light Novel,Drama,2397.0,1740.0,113.0,56.0
4925,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,2017,Spring,Movie,1.0,,Finished,4358.0,78.0,46.0,Studio Gokumi,Light Novel,Fantasy,2397.0,1740.0,113.0,56.0
4925,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,2017,Spring,Movie,1.0,,Finished,4358.0,78.0,46.0,Studio Gokumi,Light Novel,Mahou Shoujo,2397.0,1740.0,113.0,56.0
4925,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,2017,Spring,Movie,1.0,,Finished,4358.0,78.0,46.0,Studio Gokumi,Light Novel,Slice of Life,2397.0,1740.0,113.0,56.0
4926,Biohazard: Vendetta,2017,Spring,Movie,1.0,,Finished,3677.0,66.0,49.0,Marza Animation Planet,Video Game,Action,2657.0,901.0,60.0,36.0
4926,Biohazard: Vendetta,2017,Spring,Movie,1.0,,Finished,3677.0,66.0,49.0,Marza Animation Planet,Video Game,Horror,2657.0,901.0,60.0,36.0
4926,Biohazard: Vendetta,2017,Spring,Movie,1.0,,Finished,3677.0,66.0,49.0,Marza Animation Planet,Video Game,Sci-Fi,2657.0,901.0,60.0,36.0
4927,Yuuki Yuuna wa Yuusha-bu Shozoku,2017,Spring,Movie,1.0,,Finished,1714.0,64.0,5.0,,Manga,Comedy,849.0,776.0,40.0,28.0
4927,Yuuki Yuuna wa Yuusha-bu Shozoku,2017,Spring,Movie,1.0,,Finished,1714.0,64.0,5.0,,Manga,Mahou Shoujo,849.0,776.0,40.0,28.0
4928,King of Prism: Pride the Hero,2017,Spring,Movie,1.0,,Finished,1559.0,68.0,26.0,Tatsunoko Production,Original,Music,760.0,678.0,52.0,43.0
4928,King of Prism: Pride the Hero,2017,Spring,Movie,1.0,,Finished,1559.0,68.0,26.0,Tatsunoko Production,Original,Sports,760.0,678.0,52.0,43.0
4929,Koisuru Shirokuma,2017,Spring,Movie,9.0,,Finished,1469.0,63.0,9.0,Gathering,Manga,Comedy,860.0,418.0,77.0,76.0
4930,Precure Dream Stars!,2017,Spring,Movie,1.0,,Finished,1304.0,67.0,16.0,Toei Animation,Original,Action,683.0,503.0,54.0,40.0
4930,Precure Dream Stars!,2017,Spring,Movie,1.0,,Finished,1304.0,67.0,16.0,Toei Animation,Original,Adventure,683.0,503.0,54.0,40.0
4930,Precure Dream Stars!,2017,Spring,Movie,1.0,,Finished,1304.0,67.0,16.0,Toei Animation,Original,Mahou Shoujo,683.0,503.0,54.0,40.0
4931,Doraemon: Nobita no Nankyoku Kachi Kochi Daibouken,2017,Spring,Movie,1.0,,Finished,983.0,71.0,8.0,,Manga,Comedy,726.0,202.0,31.0,13.0
4932,Crayon Shin-chan: Shuurai!! Uchuujin Shiriri,2017,Spring,Movie,1.0,,Finished,781.0,67.0,3.0,Shin-Ei Animation,Manga,Comedy,517.0,203.0,22.0,20.0
4933,RedAsh,2017,Spring,Movie,1.0,,Finished,711.0,53.0,2.0,Studio 4°C,Video Game,Action,358.0,321.0,15.0,11.0
4933,RedAsh,2017,Spring,Movie,1.0,,Finished,711.0,53.0,2.0,Studio 4°C,Video Game,Fantasy,358.0,321.0,15.0,11.0
4934,Zunda Horizon,2017,Spring,Movie,1.0,,Finished,556.0,53.0,4.0,WAO World,Original,,316.0,188.0,26.0,16.0
4935,Sagaken wo Meguru Animation (2017),2017,Spring,Movie,2.0,,Finished,261.0,56.0,1.0,TMS Entertainment,Original,Slice of Life,163.0,76.0,9.0,9.0
4936,Eiga Kamisama Minarai: Himitsu no Cocotama: Kiseki o Okose ♪ Tepple to Dokidoki Cocotama Kai,2017,Spring,Movie,1.0,,Finished,229.0,56.0,1.0,OLM,Original,Adventure,101.0,83.0,21.0,15.0
4936,Eiga Kamisama Minarai: Himitsu no Cocotama: Kiseki o Okose ♪ Tepple to Dokidoki Cocotama Kai,2017,Spring,Movie,1.0,,Finished,229.0,56.0,1.0,OLM,Original,Drama,101.0,83.0,21.0,15.0
4936,Eiga Kamisama Minarai: Himitsu no Cocotama: Kiseki o Okose ♪ Tepple to Dokidoki Cocotama Kai,2017,Spring,Movie,1.0,,Finished,229.0,56.0,1.0,OLM,Original,Mahou Shoujo,101.0,83.0,21.0,15.0
4936,Eiga Kamisama Minarai: Himitsu no Cocotama: Kiseki o Okose ♪ Tepple to Dokidoki Cocotama Kai,2017,Spring,Movie,1.0,,Finished,229.0,56.0,1.0,OLM,Original,Slice of Life,101.0,83.0,21.0,15.0
4937,Charanpo Land no Bouken,2017,Spring,Movie,1.0,,Finished,133.0,41.0,721.9090501121915,Studio Comet,Original,,86.0,26.0,12.0,6.0
4938,Ylion to Callysia,2017,Spring,Movie,1.0,,Finished,128.0,38.0,721.9090501121915,Dwango,Original,Action,108.0,11.0,4.0,4.0
4938,Ylion to Callysia,2017,Spring,Movie,1.0,,Finished,128.0,38.0,721.9090501121915,Dwango,Original,Fantasy,108.0,11.0,4.0,4.0
4939,Shimiasobi,2017,Spring,Movie,1.0,,Finished,43.0,35.0,721.9090501121915,,Original,Comedy,26.0,14.0,3.0,0.0
4939,Shimiasobi,2017,Spring,Movie,1.0,,Finished,43.0,35.0,721.9090501121915,,Original,Fantasy,26.0,14.0,3.0,0.0
4939,Shimiasobi,2017,Spring,Movie,1.0,,Finished,43.0,35.0,721.9090501121915,,Original,Supernatural,26.0,14.0,3.0,0.0
4940,Boku no Hero Academia: Sukue! Kyuujo Kunren!,2017,Spring,OVA,1.0,27.0,Finished,50781.0,71.0,397.0,bones,Original,Action,39654.0,9882.0,801.0,283.0
4940,Boku no Hero Academia: Sukue! Kyuujo Kunren!,2017,Spring,OVA,1.0,27.0,Finished,50781.0,71.0,397.0,bones,Original,Adventure,39654.0,9882.0,801.0,283.0
4940,Boku no Hero Academia: Sukue! Kyuujo Kunren!,2017,Spring,OVA,1.0,27.0,Finished,50781.0,71.0,397.0,bones,Original,Comedy,39654.0,9882.0,801.0,283.0
4940,Boku no Hero Academia: Sukue! Kyuujo Kunren!,2017,Spring,OVA,1.0,27.0,Finished,50781.0,71.0,397.0,bones,Original,Supernatural,39654.0,9882.0,801.0,283.0
4941,Shokugeki no Souma: Ni no Sara OVA,2017,Spring,OVA,2.0,25.0,Finished,37781.0,73.0,243.0,J.C. Staff,Manga,Action,29194.0,7475.0,645.0,265.0
4941,Shokugeki no Souma: Ni no Sara OVA,2017,Spring,OVA,2.0,25.0,Finished,37781.0,73.0,243.0,J.C. Staff,Manga,Comedy,29194.0,7475.0,645.0,265.0
4941,Shokugeki no Souma: Ni no Sara OVA,2017,Spring,OVA,2.0,25.0,Finished,37781.0,73.0,243.0,J.C. Staff,Manga,Ecchi,29194.0,7475.0,645.0,265.0
4942,Kobayashi-san Chi no Marumaru Dragon,2017,Spring,Special,7.0,3.0,Finished,22824.0,70.0,183.0,Kyoto Animation,Manga,Comedy,16503.0,5042.0,593.0,435.0
4942,Kobayashi-san Chi no Marumaru Dragon,2017,Spring,Special,7.0,3.0,Finished,22824.0,70.0,183.0,Kyoto Animation,Manga,Fantasy,16503.0,5042.0,593.0,435.0
4942,Kobayashi-san Chi no Marumaru Dragon,2017,Spring,Special,7.0,3.0,Finished,22824.0,70.0,183.0,Kyoto Animation,Manga,Slice of Life,16503.0,5042.0,593.0,435.0
4943,Yuri Plisetsky GPF in Barcelona EX “Welcome to The Madness”,2017,Spring,Special,1.0,3.0,Finished,21177.0,78.0,253.0,MAPPA,Original,Music,14052.0,6512.0,305.0,154.0
4943,Yuri Plisetsky GPF in Barcelona EX “Welcome to The Madness”,2017,Spring,Special,1.0,3.0,Finished,21177.0,78.0,253.0,MAPPA,Original,Sports,14052.0,6512.0,305.0,154.0
4944,Ani ni Tsukeru Kusuri wa Nai!,2017,Spring,ONA,12.0,4.0,Finished,21142.0,73.0,341.0,Fanworks,Manga,Comedy,11216.0,8381.0,746.0,404.0
4944,Ani ni Tsukeru Kusuri wa Nai!,2017,Spring,ONA,12.0,4.0,Finished,21142.0,73.0,341.0,Fanworks,Manga,Slice of Life,11216.0,8381.0,746.0,404.0
4945,Boku no Hero Academia: Training of the Dead,2017,Spring,OVA,1.0,25.0,Finished,20840.0,69.0,196.0,bones,Original,Action,16834.0,3626.0,248.0,76.0
4945,Boku no Hero Academia: Training of the Dead,2017,Spring,OVA,1.0,25.0,Finished,20840.0,69.0,196.0,bones,Original,Adventure,16834.0,3626.0,248.0,76.0
4945,Boku no Hero Academia: Training of the Dead,2017,Spring,OVA,1.0,25.0,Finished,20840.0,69.0,196.0,bones,Original,Comedy,16834.0,3626.0,248.0,76.0
4945,Boku no Hero Academia: Training of the Dead,2017,Spring,OVA,1.0,25.0,Finished,20840.0,69.0,196.0,bones,Original,Supernatural,16834.0,3626.0,248.0,76.0
4946,"NEW GAME!: Watashi, Shainryokoutte Hajimete na no de...",2017,Spring,OVA,1.0,23.0,Finished,19276.0,72.0,86.0,Doga Kobo,Manga,Comedy,14010.0,4872.0,246.0,91.0
4947,Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,2017,Spring,ONA,1.0,24.0,Finished,18192.0,74.0,102.0,A-1 Pictures,Manga,Comedy,14858.0,2992.0,215.0,72.0
4947,Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,2017,Spring,ONA,1.0,24.0,Finished,18192.0,74.0,102.0,A-1 Pictures,Manga,Slice of Life,14858.0,2992.0,215.0,72.0
4947,Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,2017,Spring,ONA,1.0,24.0,Finished,18192.0,74.0,102.0,A-1 Pictures,Manga,Supernatural,14858.0,2992.0,215.0,72.0
4948,Gabriel Dropout Specials,2017,Spring,Special,2.0,15.0,Finished,16914.0,75.0,108.0,Doga Kobo,Manga,Comedy,13553.0,2875.0,263.0,157.0
4948,Gabriel Dropout Specials,2017,Spring,Special,2.0,15.0,Finished,16914.0,75.0,108.0,Doga Kobo,Manga,Supernatural,13553.0,2875.0,263.0,157.0
4949,Ao no Exorcist: Kyoto Fujouou-hen OVA,2017,Spring,OVA,2.0,24.0,Finished,16388.0,70.0,121.0,A-1 Pictures,Manga,Action,10243.0,5247.0,410.0,347.0
4949,Ao no Exorcist: Kyoto Fujouou-hen OVA,2017,Spring,OVA,2.0,24.0,Finished,16388.0,70.0,121.0,A-1 Pictures,Manga,Fantasy,10243.0,5247.0,410.0,347.0
4949,Ao no Exorcist: Kyoto Fujouou-hen OVA,2017,Spring,OVA,2.0,24.0,Finished,16388.0,70.0,121.0,A-1 Pictures,Manga,Supernatural,10243.0,5247.0,410.0,347.0
4950,91Days: Day 13,2017,Spring,Special,1.0,24.0,Finished,13286.0,67.0,50.0,Shuka,Original,Action,10282.0,2754.0,122.0,66.0
4950,91Days: Day 13,2017,Spring,Special,1.0,24.0,Finished,13286.0,67.0,50.0,Shuka,Original,Drama,10282.0,2754.0,122.0,66.0
4951,Kimi no Hikari: Asagao to Kase-san.,2017,Spring,ONA,1.0,7.0,Finished,11920.0,71.0,112.0,ZEXCS,Manga,Romance,7043.0,4534.0,217.0,70.0
4951,Kimi no Hikari: Asagao to Kase-san.,2017,Spring,ONA,1.0,7.0,Finished,11920.0,71.0,112.0,ZEXCS,Manga,Slice of Life,7043.0,4534.0,217.0,70.0
4952,Natsume Yuujinchou Go Specials,2017,Spring,Special,2.0,24.0,Finished,7711.0,80.0,72.0,Shuka,Manga,Drama,5211.0,2208.0,157.0,97.0
4952,Natsume Yuujinchou Go Specials,2017,Spring,Special,2.0,24.0,Finished,7711.0,80.0,72.0,Shuka,Manga,Fantasy,5211.0,2208.0,157.0,97.0
4952,Natsume Yuujinchou Go Specials,2017,Spring,Special,2.0,24.0,Finished,7711.0,80.0,72.0,Shuka,Manga,Slice of Life,5211.0,2208.0,157.0,97.0
4952,Natsume Yuujinchou Go Specials,2017,Spring,Special,2.0,24.0,Finished,7711.0,80.0,72.0,Shuka,Manga,Supernatural,5211.0,2208.0,157.0,97.0
4953,Henkei Shoujo,2017,Spring,ONA,5.0,1.0,Finished,7593.0,51.0,42.0,DLE,Original,Ecchi,4581.0,2451.0,223.0,190.0
4953,Henkei Shoujo,2017,Spring,ONA,5.0,1.0,Finished,7593.0,51.0,42.0,DLE,Original,Sci-Fi,4581.0,2451.0,223.0,190.0
4954,Kakuchou Shoujo-Kei Trinary,2017,Spring,ONA,34.0,6.0,Finished,6551.0,56.0,26.0,feel.,Original,Action,5190.0,459.0,410.0,285.0
4954,Kakuchou Shoujo-Kei Trinary,2017,Spring,ONA,34.0,6.0,Finished,6551.0,56.0,26.0,feel.,Original,Ecchi,5190.0,459.0,410.0,285.0
4954,Kakuchou Shoujo-Kei Trinary,2017,Spring,ONA,34.0,6.0,Finished,6551.0,56.0,26.0,feel.,Original,Mecha,5190.0,459.0,410.0,285.0
4954,Kakuchou Shoujo-Kei Trinary,2017,Spring,ONA,34.0,6.0,Finished,6551.0,56.0,26.0,feel.,Original,Sci-Fi,5190.0,459.0,410.0,285.0
4955,Kakegurui,2017,Summer,TV,12.0,25.0,Finished,303467.0,70.0,5910.0,MAPPA,Manga,Drama,229644.0,39836.0,13983.0,12565.0
4955,Kakegurui,2017,Summer,TV,12.0,25.0,Finished,303467.0,70.0,5910.0,MAPPA,Manga,Mystery,229644.0,39836.0,13983.0,12565.0
4955,Kakegurui,2017,Summer,TV,12.0,25.0,Finished,303467.0,70.0,5910.0,MAPPA,Manga,Psychological,229644.0,39836.0,13983.0,12565.0
4956,Made in Abyss,2017,Summer,TV,13.0,25.0,Finished,244800.0,85.0,14278.0,Kinema Citrus,Manga,Adventure,150301.0,73877.0,10929.0,6028.0
4956,Made in Abyss,2017,Summer,TV,13.0,25.0,Finished,244800.0,85.0,14278.0,Kinema Citrus,Manga,Drama,150301.0,73877.0,10929.0,6028.0
4956,Made in Abyss,2017,Summer,TV,13.0,25.0,Finished,244800.0,85.0,14278.0,Kinema Citrus,Manga,Fantasy,150301.0,73877.0,10929.0,6028.0
4956,Made in Abyss,2017,Summer,TV,13.0,25.0,Finished,244800.0,85.0,14278.0,Kinema Citrus,Manga,Horror,150301.0,73877.0,10929.0,6028.0
4956,Made in Abyss,2017,Summer,TV,13.0,25.0,Finished,244800.0,85.0,14278.0,Kinema Citrus,Manga,Mystery,150301.0,73877.0,10929.0,6028.0
4956,Made in Abyss,2017,Summer,TV,13.0,25.0,Finished,244800.0,85.0,14278.0,Kinema Citrus,Manga,Sci-Fi,150301.0,73877.0,10929.0,6028.0
4957,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,2017,Summer,TV,12.0,24.0,Finished,237282.0,77.0,9503.0,Lerche,Light Novel,Drama,178796.0,42155.0,9228.0,4014.0
4957,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,2017,Summer,TV,12.0,24.0,Finished,237282.0,77.0,9503.0,Lerche,Light Novel,Psychological,178796.0,42155.0,9228.0,4014.0
4958,Gamers!,2017,Summer,TV,12.0,24.0,Finished,116947.0,65.0,1370.0,PINE JAM,Light Novel,Comedy,81873.0,23154.0,5485.0,4000.0
4958,Gamers!,2017,Summer,TV,12.0,24.0,Finished,116947.0,65.0,1370.0,PINE JAM,Light Novel,Drama,81873.0,23154.0,5485.0,4000.0
4958,Gamers!,2017,Summer,TV,12.0,24.0,Finished,116947.0,65.0,1370.0,PINE JAM,Light Novel,Romance,81873.0,23154.0,5485.0,4000.0
4958,Gamers!,2017,Summer,TV,12.0,24.0,Finished,116947.0,65.0,1370.0,PINE JAM,Light Novel,Slice of Life,81873.0,23154.0,5485.0,4000.0
4959,Fate/Apocrypha,2017,Summer,TV,25.0,24.0,Finished,90229.0,69.0,1525.0,A-1 Pictures,Light Novel,Action,55311.0,20089.0,5523.0,5413.0
4959,Fate/Apocrypha,2017,Summer,TV,25.0,24.0,Finished,90229.0,69.0,1525.0,A-1 Pictures,Light Novel,Drama,55311.0,20089.0,5523.0,5413.0
4959,Fate/Apocrypha,2017,Summer,TV,25.0,24.0,Finished,90229.0,69.0,1525.0,A-1 Pictures,Light Novel,Fantasy,55311.0,20089.0,5523.0,5413.0
4959,Fate/Apocrypha,2017,Summer,TV,25.0,24.0,Finished,90229.0,69.0,1525.0,A-1 Pictures,Light Novel,Supernatural,55311.0,20089.0,5523.0,5413.0
4960,Hajimete no Gal,2017,Summer,TV,10.0,23.0,Finished,88534.0,59.0,1107.0,NAZ,Manga,Comedy,61373.0,16884.0,5719.0,3051.0
4960,Hajimete no Gal,2017,Summer,TV,10.0,23.0,Finished,88534.0,59.0,1107.0,NAZ,Manga,Ecchi,61373.0,16884.0,5719.0,3051.0
4960,Hajimete no Gal,2017,Summer,TV,10.0,23.0,Finished,88534.0,59.0,1107.0,NAZ,Manga,Romance,61373.0,16884.0,5719.0,3051.0
4960,Hajimete no Gal,2017,Summer,TV,10.0,23.0,Finished,88534.0,59.0,1107.0,NAZ,Manga,Slice of Life,61373.0,16884.0,5719.0,3051.0
4961,Isekai wa Smartphone to Tomo ni.,2017,Summer,TV,12.0,24.0,Finished,88046.0,57.0,1438.0,Ashi Productions,Light Novel,Adventure,66571.0,11694.0,5931.0,2792.0
4961,Isekai wa Smartphone to Tomo ni.,2017,Summer,TV,12.0,24.0,Finished,88046.0,57.0,1438.0,Ashi Productions,Light Novel,Comedy,66571.0,11694.0,5931.0,2792.0
4961,Isekai wa Smartphone to Tomo ni.,2017,Summer,TV,12.0,24.0,Finished,88046.0,57.0,1438.0,Ashi Productions,Light Novel,Fantasy,66571.0,11694.0,5931.0,2792.0
4961,Isekai wa Smartphone to Tomo ni.,2017,Summer,TV,12.0,24.0,Finished,88046.0,57.0,1438.0,Ashi Productions,Light Novel,Romance,66571.0,11694.0,5931.0,2792.0
4962,Owarimonogatari (Ge),2017,Summer,TV,7.0,24.0,Finished,85336.0,89.0,5357.0,Shaft,Light Novel,Comedy,49393.0,32689.0,2029.0,829.0
4962,Owarimonogatari (Ge),2017,Summer,TV,7.0,24.0,Finished,85336.0,89.0,5357.0,Shaft,Light Novel,Mystery,49393.0,32689.0,2029.0,829.0
4962,Owarimonogatari (Ge),2017,Summer,TV,7.0,24.0,Finished,85336.0,89.0,5357.0,Shaft,Light Novel,Psychological,49393.0,32689.0,2029.0,829.0
4962,Owarimonogatari (Ge),2017,Summer,TV,7.0,24.0,Finished,85336.0,89.0,5357.0,Shaft,Light Novel,Romance,49393.0,32689.0,2029.0,829.0
4962,Owarimonogatari (Ge),2017,Summer,TV,7.0,24.0,Finished,85336.0,89.0,5357.0,Shaft,Light Novel,Supernatural,49393.0,32689.0,2029.0,829.0
4963,Koi to Uso,2017,Summer,TV,12.0,24.0,Finished,78053.0,62.0,894.0,LIDENFILMS,Manga,Drama,43705.0,24324.0,4571.0,3416.0
4963,Koi to Uso,2017,Summer,TV,12.0,24.0,Finished,78053.0,62.0,894.0,LIDENFILMS,Manga,Romance,43705.0,24324.0,4571.0,3416.0
4964,Ballroom e Youkoso,2017,Summer,TV,24.0,25.0,Finished,58792.0,79.0,1663.0,Production I.G,Manga,Drama,28744.0,21750.0,3011.0,2741.0
4964,Ballroom e Youkoso,2017,Summer,TV,24.0,25.0,Finished,58792.0,79.0,1663.0,Production I.G,Manga,Romance,28744.0,21750.0,3011.0,2741.0
4964,Ballroom e Youkoso,2017,Summer,TV,24.0,25.0,Finished,58792.0,79.0,1663.0,Production I.G,Manga,Sports,28744.0,21750.0,3011.0,2741.0
4965,NEW GAME!!,2017,Summer,TV,12.0,24.0,Finished,55111.0,77.0,790.0,Doga Kobo,Manga,Comedy,37497.0,12853.0,2211.0,1501.0
4965,NEW GAME!!,2017,Summer,TV,12.0,24.0,Finished,55111.0,77.0,790.0,Doga Kobo,Manga,Slice of Life,37497.0,12853.0,2211.0,1501.0
4966,Princess Principal,2017,Summer,TV,12.0,24.0,Finished,49102.0,75.0,939.0,Studio 3Hz,Original,Action,22363.0,20498.0,2478.0,1953.0
4966,Princess Principal,2017,Summer,TV,12.0,24.0,Finished,49102.0,75.0,939.0,Studio 3Hz,Original,Adventure,22363.0,20498.0,2478.0,1953.0
4966,Princess Principal,2017,Summer,TV,12.0,24.0,Finished,49102.0,75.0,939.0,Studio 3Hz,Original,Sci-Fi,22363.0,20498.0,2478.0,1953.0
4967,Isekai Shokudou,2017,Summer,TV,12.0,24.0,Finished,47211.0,71.0,705.0,SILVER LINK.,Light Novel,Fantasy,24290.0,14973.0,3238.0,2885.0
4967,Isekai Shokudou,2017,Summer,TV,12.0,24.0,Finished,47211.0,71.0,705.0,SILVER LINK.,Light Novel,Slice of Life,24290.0,14973.0,3238.0,2885.0
4968,Knight's & Magic,2017,Summer,TV,13.0,25.0,Finished,42705.0,67.0,649.0,8-bit,Light Novel,Action,28105.0,8604.0,2768.0,2126.0
4968,Knight's & Magic,2017,Summer,TV,13.0,25.0,Finished,42705.0,67.0,649.0,8-bit,Light Novel,Fantasy,28105.0,8604.0,2768.0,2126.0
4968,Knight's & Magic,2017,Summer,TV,13.0,25.0,Finished,42705.0,67.0,649.0,8-bit,Light Novel,Mecha,28105.0,8604.0,2768.0,2126.0
